-0.13375,-0.59758,-0.26236,-0.10618,-0.48757,-0.31826,-0.2664,-0.44463,0.057642,0.24814,0.1697,0.27524,-0.12837,-0.14757,0.13036,0.41767,0.28554,0.22362,0.26595,0.13232,0.3038,0.35692,0.53919,0.70444,0.64368,0.76531,0.97542,0.17436,0.25465,0.053106256,-0.184790541,-0.269868983,-0.025675152,-0.365954242
-0.13375,-0.59758,-0.29087,-0.1229,-0.50763,-0.31591,-0.23242,-0.44942,0.057474,0.24837,0.22474,0.27273,-0.12957,-0.14659,0.076311,0.41909,0.28934,0.22266,0.26595,0.13232,0.3038,0.35692,0.54756,0.70444,0.64368,0.76531,0.93253,0.17436,0.26791,0.040503951,-0.154360138,-0.270056489,-0.030237306,-0.362903417
-0.13375,-0.52985,-0.28343,-0.12285,-0.50813,-0.31675,-0.31993,-0.45017,0.048497,0.26374,0.2259,0.2425,-0.1221,-0.16571,0.076311,0.41909,0.29102,0.22266,0.26595,0.13232,0.3038,0.37261,0.55025,0.72327,0.65371,0.76531,0.93664,0.1539,0.26919,0.0480577,-0.154360138,-0.227231167,-0.027651773,-0.378953149
-0.13693,-0.52985,-0.29791,-0.10703,-0.51398,-0.31675,-0.31942,-0.45834,0.048497,0.26374,0.2259,0.23566,-0.13282,-0.16571,0.076311,0.41909,0.29102,0.22266,0.31407,0.13232,0.30456,0.37261,0.57052,0.73008,0.64755,0.7418,0.94155,0.15217,0.2757,0.0480577,-0.164469898,-0.247739303,-0.02112569,-0.378953149
-0.17119,-0.55361,-0.2956,-0.11746,-0.48863,-0.29552,-0.31942,-0.43816,0.02286,0.26374,0.2259,0.23566,-0.13282,-0.16571,0.078324,0.41909,0.29102,0.21727,0.31465,0.075731,0.32145,0.36268,0.57052,0.71027,0.67287,0.7418,0.93983,0.11892,0.28453,0.067681667,-0.164469898,-0.230681465,-0.021546898,-0.378953149
-0.17145,-0.53346,-0.24775,-0.097866,-0.4654,-0.29552,-0.31942,-0.43816,0.02286,0.26374,0.21974,0.23566,-0.13282,-0.19936,0.07682,0.41909,0.29481,0.20364,0.33366,0.080484,0.315,0.39018,0.62396,0.7068,0.66982,0.76311,0.93983,0.094693,0.30031,0.067681667,-0.164469898,-0.230681465,-0.021546898,-0.378953149
-0.17422,-0.49555,-0.24775,-0.097866,-0.4654,-0.29552,-0.31942,-0.43816,0.02286,0.26374,0.22622,0.24278,-0.14571,-0.22514,0.077408,0.41201,0.28639,0.17707,0.33137,0.086601,0.30614,0.43437,0.62396,0.71301,0.68253,0.76311,0.93983,0.094693,0.30031,0.067681667,-0.177254566,-0.230681465,-0.021546898,-0.3788654
-0.203,-0.49555,-0.24775,-0.097866,-0.4654,-0.27634,-0.38647,-0.42953,0.042288,0.24355,0.25646,0.21205,-0.12527,-0.22431,0.029095,0.39714,0.25,0.14513,0.34163,0.085524,0.31656,0.43437,0.62396,0.71301,0.68253,0.76311,0.97046,0.094693,0.30031,0.125208073,-0.199579653,-0.214035496,-0.095904132,-0.3588696
-0.203,-0.49555,-0.22351,-0.097866,-0.4535,-0.25256,-0.38201,-0.45781,0.042288,0.2466,0.22872,0.21473,-0.12527,-0.24293,0.018737,0.36235,0.25008,0.15986,0.34163,0.085524,0.31656,0.43437,0.60311,0.71301,0.68253,0.75053,0.97135,0.088896,0.3171,0.123985174,-0.189834595,-0.222948709,-0.084940725,-0.384230307
-0.203,-0.404,-0.18927,-0.077562,-0.44987,-0.2134,-0.29812,-0.45334,0.058148,0.2351,0.2187,0.20982,-0.15856,-0.2176,0.018737,0.36008,0.26341,0.15986,0.34163,0.085524,0.31656,0.46546,0.61287,0.66896,0.63547,0.75854,0.9634,0.075812,0.31893,0.13100101,-0.190383947,-0.210004223,-0.063226639,-0.381755261
-0.19477,-0.404,-0.18927,-0.077562,-0.44987,-0.2134,-0.29812,-0.45334,0.058148,0.2351,0.2187,0.20982,-0.15856,-0.2176,0.018737,0.36008,0.26341,0.15986,0.34163,0.095665,0.28923,0.46546,0.61287,0.66053,0.63668,0.75854,1.001,0.066731,0.31893,0.13100101,-0.131324286,-0.210004223,-0.063226639,-0.381755261
-0.19477,-0.36817,-0.17559,-0.053904,-0.43539,-0.18711,-0.29812,-0.44216,0.062081,0.2351,0.2187,0.20982,-0.15856,-0.2176,0.027445,0.36008,0.26341,0.15986,0.35375,0.095665,0.28923,0.48923,0.6532,0.66053,0.65354,0.78027,0.99859,0.050278,0.3418,0.147664972,-0.131324286,-0.190440911,-0.052276395,-0.381755261
-0.19881,-0.36817,-0.1709,-0.053904,-0.43539,-0.18711,-0.29812,-0.44216,0.062081,0.2351,0.2307,0.20982,-0.15856,-0.2176,0.033962,0.37014,0.26341,0.15986,0.34598,0.091914,0.2773,0.48923,0.6532,0.66053,0.65354,0.78027,0.99859,0.025514,0.3418,0.147664972,-0.131324286,-0.190440911,-0.052276395,-0.381755261
-0.19881,-0.36003,-0.1709,-0.053904,-0.43539,-0.18711,-0.29992,-0.44216,0.062081,0.24966,0.25392,0.21267,-0.16833,-0.2329,0.043772,0.3823,0.24936,0.15951,0.33744,0.091914,0.2773,0.49695,0.6532,0.66053,0.65292,0.78027,0.99859,0.025514,0.3418,0.147664972,-0.157408415,-0.190440911,-0.052276395,-0.375084278
-0.21893,-0.36003,-0.1709,-0.053904,-0.43539,-0.18711,-0.29359,-0.44896,0.062081,0.24966,0.24202,0.2194,-0.16833,-0.2329,0.039167,0.39028,0.24936,0.15951,0.34772,0.10159,0.25987,0.49695,0.6532,0.66053,0.65292,0.78027,1.0028,0.025514,0.3418,0.147664972,-0.163400835,-0.190440911,-0.052276395,-0.375084278
-0.21893,-0.36003,-0.1709,-0.048316,-0.43249,-0.17417,-0.29531,-0.49896,0.020588,0.26104,0.19413,0.1878,-0.11968,-0.24969,0.045495,0.40349,0.23684,0.088345,0.34772,0.10159,0.25987,0.49695,0.66238,0.66053,0.65292,0.78238,1.0045,0.025514,0.34574,0.151548807,-0.166114652,-0.190036475,-0.054975634,-0.36270561
-0.21893,-0.36003,-0.17425,-0.048286,-0.42529,-0.17233,-0.2993,-0.50268,0.020916,0.27073,0.1812,0.19622,-0.1161,-0.21798,0.045495,0.40448,0.23092,0.088345,0.34772,0.10159,0.25987,0.52952,0.68716,0.66053,0.65292,0.77866,0.99365,0.023239,0.35087,0.106644999,-0.167553705,-0.214526348,-0.060880446,-0.356017996
-0.21893,-0.36072,-0.17081,-0.036171,-0.42216,-0.17233,-0.28035,-0.51874,0.019556,0.27073,0.1812,0.17199,-0.1167,-0.21798,0.045495,0.40448,0.23092,0.088345,0.3728,0.10159,0.25987,0.54801,0.687,0.66053,0.65292,0.78214,0.99417,0.017567,0.35533,0.106644999,-0.167455929,-0.109920176,-0.06922009,-0.356248081
-0.21838,-0.35201,-0.17081,-0.063245,-0.42222,-0.17001,-0.28035,-0.54205,0.047877,0.27073,0.1812,0.17199,-0.1167,-0.22275,0.027104,0.40448,0.23092,0.083383,0.38344,0.10793,0.24387,0.54893,0.69311,0.66209,0.65098,0.78214,0.99417,0.018456,0.36298,0.10796468,-0.167455929,-0.111520943,-0.069141785,-0.356248081
-0.21914,-0.34018,-0.16959,0.01026,-0.4234,-0.17001,-0.28035,-0.54205,0.047877,0.27073,0.19692,0.17199,-0.1167,-0.21427,0.014773,0.40383,0.23092,0.084969,0.38344,0.10793,0.23258,0.54893,0.69311,0.68353,0.63061,0.78214,0.99417,0.027836,0.36298,0.10796468,-0.167455929,-0.111520943,-0.069141785,-0.356248081
-0.58548,-0.31724,-0.16959,0.01026,-0.4234,-0.17001,-0.28035,-0.54205,0.047877,0.2834,0.19692,0.17199,-0.12244,-0.21427,0.014773,0.40383,0.23092,0.084969,0.39855,0.14397,0.29619,0.55053,0.69311,0.774,0.63061,0.78214,0.99417,0.027836,0.36298,0.10796468,-0.167455929,-0.111520943,-0.069141785,-0.356248081
-0.54697,-0.31724,-0.16959,0.01026,-0.4234,-0.17001,-0.28035,-0.52285,0.047877,0.2834,0.19692,0.17153,-0.12392,-0.21427,0.044812,0.35961,0.29004,0.1231,0.18962,0.12756,0.12594,0.55053,0.69311,0.774,0.63061,0.78214,0.99417,0.027836,0.36298,0.10796468,-0.150608669,-0.111520943,-0.069141785,-0.355423982
-0.54697,-0.31724,-0.26036,-0.41443,-0.46603,-0.21406,-0.33426,-0.59294,0.010816,0.22074,0.39953,0.20062,-0.11878,-0.11293,0.07382,0.11468,0.26506,0.066867,0.18962,0.12756,0.12594,0.55053,0.68604,0.774,0.63061,0.78287,0.99203,0.24045,0.36428,0.124942761,-0.075444261,-0.117143281,-0.062744918,-0.338025934
-0.54697,-0.45895,0.11218,-0.41168,-0.6362,-0.40343,-0.23694,-0.63036,0.19547,0.10349,0.39973,0.17394,0.063585,-0.11994,0.07382,0.13996,0.1553,0.066867,0.18962,0.12756,0.12594,0.62312,0.58765,0.77956,0.53563,0.79911,0.80371,0.21215,0.43818,-0.055661107,-0.165431395,-0.1052568,-0.31988678,-0.233170421
-0.55072,-0.44818,0.12298,-0.41168,-0.65279,-0.40429,-0.21416,-0.63731,0.17451,0.068118,0.39973,0.17585,0.0087251,-0.11994,0.07382,0.13996,0.1553,0.066867,0.18862,0.11221,0.1254,0.66579,0.52038,0.75601,0.61608,0.83661,0.83542,0.20851,0.416241795,-0.034748646,-0.208569689,-0.111099569,-0.345973919,-0.195873304
-0.52158,-0.43907,0.13034,-0.41534,-0.65518,-0.40802,-0.21416,-0.63673,0.17773,0.068118,0.39973,0.17585,0.0087251,-0.11994,0.1041,0.13996,0.1553,0.065809,0.18862,0.13707,0.12525,0.6773,0.52025,0.73762,0.61731,0.85804,0.82312,0.20882,0.416556548,-0.029712533,-0.208569689,-0.114301609,-0.319190119,-0.195873304
-0.52194,-0.41465,0.13034,-0.4104,-0.6742,-0.40802,-0.21416,-0.63673,0.17773,0.068118,0.41477,0.17585,0.0087251,-0.16498,0.10568,0.13346,0.17217,0.065809,0.17698,0.1423,0.1283,0.67488,0.52259,0.76982,0.61676,0.86022,0.82312,0.20874,0.408773341,-0.029712533,-0.208569689,-0.114301609,-0.319190119,-0.195873304
-0.51611,-0.41631,0.13034,-0.4104,-0.6742,-0.40802,-0.21535,-0.63673,0.17773,0.072025,0.41796,0.17614,0.010367,-0.15832,0.10493,0.13417,0.16954,0.085504,0.17718,0.14769,0.16598,0.67022,0.52259,0.76146,0.60469,0.86022,0.82312,0.20874,0.408773341,-0.029712533,-0.208569689,-0.114301609,-0.319190119,-0.195873304
-0.49176,-0.41631,0.13034,-0.4104,-0.6742,-0.40802,-0.21621,-0.65409,0.16871,0.076803,0.40309,0.13422,0.010367,-0.15886,0.10365,0.14275,0.16901,0.098913,0.17343,0.15591,0.16336,0.67022,0.52259,0.76146,0.60469,0.86022,0.82312,0.20874,0.408773341,-0.023202202,-0.224689282,-0.126329918,-0.319190119,-0.196791228
-0.49176,-0.41631,0.12016,-0.4055,-0.6884,-0.4249,-0.27005,-0.65597,0.15656,0.1194,0.36434,0.13443,0.0026441,-0.14073,0.10795,0.13942,0.21609,0.097366,0.17343,0.15591,0.16336,0.67022,0.51762,0.76146,0.60469,0.86877,0.7913,0.20153,0.413777485,-0.049254709,-0.220188025,-0.098891924,-0.34408528,-0.171691247
-0.49176,-0.428,0.12216,-0.4055,-0.68097,-0.43033,-0.26889,-0.65597,0.15543,0.11665,0.3613,0.13443,0.0063233,-0.14636,0.10795,0.13942,0.21362,0.097366,0.17343,0.15591,0.16336,0.66371,0.50823,0.76146,0.60601,0.86089,0.78173,0.20153,0.406803004,-0.049113192,-0.228964211,-0.098891924,-0.34595576,-0.162400296
-0.45028,-0.428,0.15408,-0.50845,-0.67849,-0.43033,-0.1947,-0.60789,0.19507,0.11665,0.3613,0.18438,-0.010893,-0.14636,0.10795,0.13942,0.21362,0.097366,0.14812,0.17415,0.14,0.66371,0.55011,0.75937,0.58141,0.86089,0.78173,0.21472,0.361286508,-0.049113192,-0.282951497,-0.038490055,-0.33471589,-0.161247977
-0.45021,-0.57896,0.15382,-0.50402,-0.67897,-0.4215,-0.1947,-0.60592,0.19572,0.11665,0.3613,0.18438,-0.010893,-0.14636,0.11148,0.13942,0.21362,0.15887,0.15275,0.17531,0.13881,0.66581,0.55219,0.7534,0.58255,0.87987,0.85267,0.21755,0.363606672,-0.065205729,-0.282951497,-0.038805477,-0.323052502,-0.161247977
-0.4398,-0.57655,0.13364,-0.52324,-0.67752,-0.4215,-0.1947,-0.60592,0.19572,0.11665,0.35157,0.18438,-0.010893,-0.15709,0.11138,0.17281,0.27432,0.15871,0.14748,0.14394,0.14464,0.66581,0.5496,0.76063,0.59246,0.88216,0.85267,0.21709,0.363101137,-0.065205729,-0.29037009,-0.038805477,-0.323052502,-0.161247977
-0.44091,-0.65973,0.13364,-0.52324,-0.67752,-0.4215,-0.19251,-0.60592,0.19572,0.12332,0.35253,0.18484,-0.0093322,-0.15689,0.13569,0.1733,0.27452,0.16141,0.14748,0.14394,0.14464,0.66438,0.5496,0.76063,0.59107,0.88216,0.85267,0.21709,0.363101137,-0.065205729,-0.290362825,-0.038805477,-0.323052502,-0.137041192
-0.48458,-0.65973,0.13364,-0.52324,-0.67752,-0.41664,-0.19602,-0.58752,0.19958,0.12332,0.33331,0.18638,-0.013104,-0.15877,0.14806,0.18395,0.24616,0.14162,0.13579,0.14394,0.11128,0.66438,0.5496,0.76063,0.59107,0.88216,0.86861,0.21709,0.363101137,-0.065205729,-0.279588551,-0.038876702,-0.315097018,-0.137041192
-0.48458,-0.65973,0.11619,-0.49618,-0.67752,-0.47175,-0.18971,-0.55532,0.22658,0.14885,0.32827,0.16029,-0.0064511,-0.15034,0.1571,0.18969,0.2339,0.13107,0.13579,0.14394,0.11128,0.66438,0.52706,0.76063,0.59107,0.8544,0.87053,0.21788,0.334851767,-0.083766835,-0.279588551,-0.027325715,-0.312196219,-0.119415776
-0.48458,-0.69299,0.10439,-0.45249,-0.69825,-0.4895,-0.15411,-0.5453,0.16152,0.14314,0.3348,0.15932,0.015784,-0.11611,0.1571,0.22098,0.21433,0.13107,0.13579,0.14394,0.11128,0.63696,0.51855,0.7527,0.58193,0.84758,0.8621,0.22508,0.331551243,-0.059752971,-0.267393091,-0.02057385,-0.325604178,-0.122680266
-0.45227,-0.68299,0.071449,-0.47268,-0.661,-0.48894,-0.12243,-0.5453,0.15908,0.14441,0.3348,0.13997,0.017097,-0.11611,0.1571,0.22098,0.21433,0.13107,0.17701,0.13664,0.13313,0.61222,0.50159,0.76104,0.55552,0.84317,0.79643,0.22856,0.320522953,-0.069225129,-0.255883587,-0.02057385,-0.301294799,-0.109194312
-0.44785,-0.65808,0.071449,-0.40796,-0.67535,-0.47603,-0.12243,-0.55345,0.17523,0.14441,0.3348,0.13997,0.017097,-0.11611,0.17314,0.22098,0.21433,0.13524,0.1644,0.092149,0.13466,0.59636,0.49894,0.75912,0.58757,0.84246,0.80564,0.23861,0.320522953,-0.071792702,-0.255883587,-0.01798485,-0.303069147,-0.109194312
-0.45725,-0.68681,0.10908,-0.40796,-0.66907,-0.47603,-0.12243,-0.55345,0.17523,0.14441,0.30596,0.13997,0.017276,-0.12239,0.21281,0.22098,0.20436,0.1616,0.12249,0.092149,0.12176,0.56219,0.50348,0.75912,0.56272,0.82386,0.80564,0.23861,0.329239302,-0.071792702,-0.255883587,-0.01798485,-0.303069147,-0.109194312
-0.45725,-0.68681,0.10908,-0.40796,-0.66907,-0.47603,-0.11111,-0.55345,0.17523,0.15397,0.30596,0.12105,0.017276,-0.12239,0.21281,0.22877,0.20436,0.1616,0.12249,0.072928,0.11182,0.56219,0.50348,0.74755,0.56272,0.82386,0.80564,0.23861,0.329239302,-0.071792702,-0.264986736,-0.01798485,-0.303069147,-0.105485336
-0.49815,-0.68681,0.10908,-0.40796,-0.66907,-0.47603,-0.11111,-0.50157,0.17523,0.18691,0.30546,0.12105,0.017276,-0.10835,0.21144,0.2315,0.21649,0.15768,0.091796,0.086968,0.10496,0.56219,0.50348,0.74755,0.56272,0.82386,0.80564,0.23861,0.329239302,-0.064629264,-0.264986736,-0.021922553,-0.303069147,-0.07329609
-0.49815,-0.68681,0.10908,-0.41369,-0.66907,-0.47603,-0.090871,-0.4712,0.19052,0.18968,0.30546,0.11741,0.010801,-0.10835,0.21304,0.2315,0.21649,0.1607,0.091796,0.086968,0.10496,0.56219,0.50348,0.74755,0.56272,0.82386,0.80564,0.23489,0.329239302,-0.064629264,-0.283127967,-0.022444895,-0.303069147,-0.061318009
-0.49815,-0.69667,0.10255,-0.44286,-0.65958,-0.50744,-0.11115,-0.48491,0.20013,0.17263,0.29666,0.10113,-0.00093632,-0.10564,0.21304,0.2315,0.21342,0.1607,0.091796,0.086968,0.10496,0.55608,0.46333,0.74755,0.55401,0.80983,0.79726,0.2464,0.330811676,-0.05652902,-0.283204671,-0.0163772,-0.318210305,-0.061332213
-0.49815,-0.68102,0.10089,-0.46474,-0.65958,-0.5104,-0.11639,-0.48422,0.20013,0.18799,0.29666,0.072603,-0.00093632,-0.10564,0.21304,0.2315,0.21342,0.1607,0.091303,0.086968,0.10496,0.54424,0.47611,0.72113,0.5537,0.8026,0.81085,0.24701,0.327610439,-0.055141686,-0.291334285,-0.001302262,-0.318210305,-0.049370542
-0.52492,-0.68099,0.10686,-0.46474,-0.65958,-0.50999,-0.11639,-0.49354,0.2096,0.18799,0.29666,0.072603,-0.00093632,-0.10564,0.19511,0.2315,0.21342,0.1607,0.045361,0.043619,0.10932,0.54424,0.48487,0.72178,0.55391,0.79751,0.81085,0.26361,0.336882596,-0.055992197,-0.291334285,-0.000707983,-0.318584706,-0.049370542
-0.55007,-0.68122,0.10714,-0.46595,-0.6507,-0.50999,-0.11639,-0.49354,0.2096,0.18799,0.29666,0.072603,-0.00093632,-0.043459,0.19494,0.28353,0.19601,0.16893,0.047671,0.042803,0.10962,0.45352,0.49049,0.72191,0.53133,0.79618,0.81085,0.26301,0.336882596,-0.055992197,-0.291334285,-0.000707983,-0.318584706,-0.049370542
-0.55098,-0.69127,0.10714,-0.46595,-0.6507,-0.50999,-0.11639,-0.49354,0.2096,0.17853,0.3486,0.077706,0.002162,-0.052757,0.20104,0.29521,0.19601,0.1737,0.055626,0.04132,0.10992,0.45352,0.49049,0.72096,0.52957,0.79618,0.81085,0.26301,0.336882596,-0.055992197,-0.291334285,-0.000707983,-0.318584706,-0.049370542
-0.55098,-0.69127,0.10714,-0.46595,-0.6507,-0.51528,-0.11471,-0.48504,0.2096,0.19965,0.34711,0.078555,0.002162,-0.054882,0.21717,0.29406,0.19283,0.1737,0.025925,0.04132,0.10992,0.45352,0.49049,0.72096,0.52957,0.79618,0.8112,0.26301,0.336882596,-0.054271645,-0.292797075,-0.000707983,-0.318584706,-0.049276705
-0.55098,-0.69127,0.10714,-0.47203,-0.64888,-0.51456,-0.18573,-0.48504,0.21165,0.19965,0.026602,0.12983,0.00068848,-0.25051,0.23894,0.25713,0.19283,0.19346,0.025925,0.04132,0.10992,0.45352,0.4702,0.72096,0.52957,0.79597,0.78876,0.26301,0.338345005,-0.053875809,-0.28707563,0.008237961,-0.327508839,-0.049689792
-0.55098,-0.69266,0.10135,-0.44266,-0.64888,-0.51364,-0.3365,-0.48504,0.21165,0.10899,0.026602,-0.065892,-0.16759,-0.24699,0.23894,0.27545,0.17721,0.19346,0.025925,0.04132,0.10992,0.45352,0.60785,0.72096,0.52957,0.79597,0.63952,0.26301,0.338345005,-0.053875809,-0.270917897,0.008237961,-0.327508839,-0.044799934
-0.55098,-0.66193,-0.045438,-0.4591,-0.64888,-0.4414,-0.2607,-0.33109,0.24121,0.15246,0.026602,-0.075618,-0.16759,-0.24699,0.23894,0.27545,0.17721,0.19346,-0.097452,0.060405,0.10992,0.47042,0.63731,0.78051,0.52957,0.80586,0.63251,0.22845,0.338345005,0.026173535,-0.290269039,-0.049259865,-0.10515161,0.014358245
-0.50985,-0.70613,0.013768,-0.71061,-0.46117,-0.39179,-0.2607,-0.34194,0.24471,0.15246,0.026602,-0.075618,-0.16759,-0.24699,0.2319,0.27545,0.17721,0.19837,-0.1175,0.10212,0.081182,0.4488,0.6311,0.79114,0.74257,1.169,0.63345,0.20729,0.343752208,0.000165223,-0.290269039,-0.049259865,-0.10515161,0.014358245
-0.58588,-0.64608,0.016752,-0.69584,-0.46117,-0.39179,-0.2607,-0.34194,0.24471,0.15246,0.062921,-0.075618,-0.16759,-0.17763,0.20977,0.27545,0.17721,0.23954,-0.12599,0.098791,0.091923,0.45745,0.63423,0.78894,0.72704,1.1462,0.63345,0.22702,0.343752208,0.000165223,-0.290269039,-0.049259865,-0.10515161,0.014358245
-0.5891,-0.66319,0.016752,-0.69584,-0.46117,-0.39179,-0.2607,-0.34194,0.24471,0.15495,0.069629,-0.076614,-0.20854,-0.11375,0.21921,0.27641,0.18067,0.207,-0.14146,0.091287,0.024267,0.40674,0.63423,0.78409,0.72037,1.1462,0.63345,0.22702,0.343752208,0.000165223,-0.290269039,-0.049259865,-0.10515161,0.010622056
-0.5891,-0.66319,0.016752,-0.69584,-0.46117,-0.40074,-0.26211,-0.34194,0.24471,0.156,0.064345,-0.075899,-0.20854,-0.11305,0.20848,0.27604,0.18247,0.17251,-0.14584,0.082264,0.021847,0.40674,0.63423,0.78409,0.72037,1.1462,0.62436,0.22702,0.343752208,-0.00522852,-0.297072188,-0.042865737,-0.145340255,0.01083055
-0.5891,-0.66319,0.0059387,-0.70253,-0.49683,-0.40405,-0.20146,-0.34687,0.25231,0.15419,0.098821,-0.04921,-0.22185,-0.10878,0.21064,0.25715,0.21455,0.15377,-0.14584,0.082264,0.021847,0.40674,0.62596,0.78409,0.72037,1.1365,0.64955,0.21767,0.395912322,-0.000268021,-0.2776965,-0.057637974,-0.141180453,0.00200244
-0.5891,-0.65666,0.019769,-0.70253,-0.49686,-0.4073,-0.20726,-0.34757,0.25294,0.21914,0.091752,-0.04921,-0.19986,-0.10803,0.21064,0.25641,0.18512,0.15377,-0.14584,0.082264,0.021847,0.39612,0.62997,0.78947,0.72422,1.1356,0.64295,0.22065,0.387238795,0.000473276,-0.278055713,-0.051823019,-0.149943622,-0.006636719
-0.59936,-0.66718,0.0095853,-0.68467,-0.49842,-0.36523,-0.21073,-0.32213,0.281,0.21604,0.091752,-0.050093,-0.20884,-0.10803,0.21064,0.25641,0.18512,0.15377,-0.14525,0.10465,0.017342,0.36853,0.63767,0.76289,0.72436,1.1154,0.64533,0.24759,0.38690722,0.025511527,-0.26668244,-0.051823019,-0.109450248,-0.008968759
-0.58824,-0.64792,-0.026761,-0.68293,-0.48999,-0.37621,-0.21073,-0.31993,0.29448,0.21604,0.091752,-0.050093,-0.20884,-0.10803,0.23874,0.25641,0.18512,0.15334,-0.12129,0.11259,-0.023923,0.36939,0.63603,0.76626,0.72454,1.1111,0.64402,0.24848,0.379484111,0.017230997,-0.26668244,-0.054384677,-0.118812785,-0.008968759
-0.57809,-0.64067,-0.034049,-0.6508,-0.49543,-0.37621,-0.21073,-0.31993,0.29448,0.21604,0.13747,-0.050093,-0.20884,-0.11799,0.24274,0.26086,0.18766,0.19172,-0.11913,0.10187,-0.025224,0.38356,0.62528,0.76014,0.71633,1.1189,0.64402,0.19068,0.381971901,0.017230997,-0.26668244,-0.054384677,-0.118812785,-0.008968759
-0.65283,-0.63705,-0.034049,-0.6508,-0.49543,-0.37621,-0.21139,-0.31993,0.29448,0.24317,0.13747,-0.077758,-0.23024,-0.11799,0.23755,0.26198,0.1796,0.19172,-0.11301,0.10351,-0.040389,0.38471,0.62528,0.76905,0.73219,1.1189,0.64402,0.19068,0.381971901,0.017230997,-0.266208641,-0.054384677,-0.118812785,0.008509574
-0.63201,-0.63705,-0.034049,-0.6508,-0.49543,-0.41894,-0.18212,-0.23158,0.30487,0.24273,0.17723,-0.07654,-0.23668,-0.12946,0.23704,0.28402,0.18049,0.18033,-0.11301,0.10366,-0.037773,0.38471,0.62528,0.76905,0.73219,1.1189,0.62683,0.19068,0.381971901,0.023480929,-0.244327724,-0.048669157,-0.126232618,0.008875146
-0.63201,-0.63705,-0.050196,-0.66053,-0.53989,-0.42089,-0.18212,-0.23372,0.30372,0.24265,0.20497,-0.075475,-0.27478,-0.13107,0.22678,0.28402,0.18496,0.19981,-0.11301,0.10366,-0.037773,0.38471,0.62528,0.76905,0.73219,1.1209,0.62683,0.18838,0.334788866,0.02188702,-0.244327724,-0.047557959,-0.1268194,0.01558751
-0.63201,-0.62697,-0.050196,-0.67666,-0.54247,-0.46106,-0.17155,-0.24433,0.30688,0.24265,0.20478,-0.074767,-0.24261,-0.11242,0.22678,0.28303,0.18988,0.19981,-0.11301,0.10366,-0.037773,0.37212,0.6216,0.76394,0.73298,1.1118,0.61106,0.18478,0.339212921,0.027946201,-0.244550751,-0.035631961,-0.118488179,0.012297433
-0.62433,-0.57612,-0.044884,-0.68517,-0.54481,-0.43778,-0.14949,-0.23546,0.28946,0.22312,0.20478,-0.09562,-0.21842,-0.11242,0.22678,0.28303,0.18988,0.19981,-0.098564,0.10986,-0.048312,0.37985,0.60575,0.76535,0.72758,1.0799,0.6122,0.18478,0.335273499,0.039435645,-0.170244398,-0.04198573,-0.125188923,0.011581899
-0.55406,-0.59179,-0.031751,-0.68517,-0.48209,-0.45917,-0.14949,-0.18354,0.29192,0.22312,0.20478,-0.09562,-0.21842,-0.11242,0.16423,0.28303,0.18988,0.20445,-0.080524,0.11548,-0.05684,0.35833,0.63182,0.7498,0.72338,1.0578,0.5626,0.2158,0.300241645,0.056139143,-0.170244398,-0.081027206,-0.128181605,0.011581899
-0.49662,-0.57729,-0.051004,-0.67157,-0.46673,-0.45917,-0.14949,-0.18354,0.29192,0.22312,0.20563,-0.09562,-0.21842,-0.09369,0.15936,0.29734,0.1924,0.18106,-0.094954,0.076661,-0.049298,0.38102,0.60518,0.7256,0.71522,1.0733,0.5626,0.24004,0.287616686,0.056139143,-0.170244398,-0.081027206,-0.128181605,0.011581899
-0.47265,-0.58904,-0.051004,-0.67157,-0.46673,-0.45917,-0.14833,-0.18354,0.29192,0.24168,0.21161,-0.09562,-0.16836,-0.10174,0.15936,0.29734,0.18515,0.17906,-0.070744,0.07548,-0.043989,0.36425,0.60518,0.72478,0.70801,1.0733,0.5626,0.24004,0.287616686,0.056139143,-0.133329853,-0.081027206,-0.128181605,-0.011015703
